sample_id,sequence,frame_number,frame_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,intended_level,analysis_severity,visible_joint_ratio_body12,detection_status,base_sequence,base_frame_number,synthetic_image_path,pipeline_status,seconds,prediction_path,error
synthetic_c2/case_08_WallPlacement_00/039/partial,case_08_WallPlacement_00__partial,39,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/partial/image_01278.jpg,566.68,143.68,934.25,944.65,partial,none,1.0,ok,WallPlacement_00,1278,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/partial/image_01278.jpg,ok,23.710,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__039__partial.npz,
synthetic_c2/case_08_WallPlacement_00/042/none,case_08_WallPlacement_00__none,42,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/none/image_01281.jpg,558.69,141.57,934.4,945.4,none,none,1.0,ok,WallPlacement_00,1281,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/none/image_01281.jpg,ok,23.693,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__042__none.npz,
synthetic_c2/case_08_WallPlacement_00/044/partial,case_08_WallPlacement_00__partial,44,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/partial/image_01283.jpg,555.68,141.27,932.37,945.13,partial,none,0.917,ok,WallPlacement_00,1283,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_08_WallPlacement_00/partial/image_01283.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_08_WallPlacement_00__044__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/000/partial,case_01_MansoryBrickLaying_00__partial,0,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01221.jpg,492.39,57.56,659.56,385.04,partial,partial,0.667,ok,MansoryBrickLaying_00,1221,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01221.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__000__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/002/partial,case_01_MansoryBrickLaying_00__partial,2,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01223.jpg,496.13,55.84,661.93,383.57,partial,partial,0.667,ok,MansoryBrickLaying_00,1223,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01223.jpg,ok,23.705,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__002__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/004/partial,case_01_MansoryBrickLaying_00__partial,4,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01225.jpg,499.18,53.94,659.57,383.37,partial,partial,0.583,ok,MansoryBrickLaying_00,1225,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01225.jpg,ok,23.932,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__004__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/006/partial,case_01_MansoryBrickLaying_00__partial,6,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01227.jpg,502.37,51.94,655.97,383.16,partial,partial,0.667,ok,MansoryBrickLaying_00,1227,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01227.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__006__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/007/partial,case_01_MansoryBrickLaying_00__partial,7,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01228.jpg,503.12,51.05,655.26,382.57,partial,partial,0.667,ok,MansoryBrickLaying_00,1228,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01228.jpg,ok,23.964,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__007__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/009/partial,case_01_MansoryBrickLaying_00__partial,9,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01230.jpg,504.02,50.23,656.41,383.15,partial,partial,0.667,ok,MansoryBrickLaying_00,1230,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01230.jpg,ok,23.734,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__009__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/011/partial,case_01_MansoryBrickLaying_00__partial,11,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01232.jpg,504.49,50.9,641.63,381.22,partial,partial,0.667,ok,MansoryBrickLaying_00,1232,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01232.jpg,ok,23.733,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__011__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/013/partial,case_01_MansoryBrickLaying_00__partial,13,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01234.jpg,504.68,53.77,633.65,379.55,partial,partial,0.667,ok,MansoryBrickLaying_00,1234,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01234.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__013__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/015/partial,case_01_MansoryBrickLaying_00__partial,15,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01236.jpg,505.24,56.41,631.52,379.96,partial,partial,0.667,ok,MansoryBrickLaying_00,1236,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01236.jpg,ok,23.805,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__015__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/017/partial,case_01_MansoryBrickLaying_00__partial,17,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01238.jpg,506.3,59.01,630.89,380.33,partial,partial,0.667,ok,MansoryBrickLaying_00,1238,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01238.jpg,ok,24.036,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__017__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/018/partial,case_01_MansoryBrickLaying_00__partial,18,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01239.jpg,507.18,60.1,631.81,380.27,partial,partial,0.667,ok,MansoryBrickLaying_00,1239,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01239.jpg,ok,24.118,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__018__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/020/partial,case_01_MansoryBrickLaying_00__partial,20,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01241.jpg,508.39,62.05,632.48,380.04,partial,partial,0.667,ok,MansoryBrickLaying_00,1241,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01241.jpg,ok,23.850,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__020__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/022/partial,case_01_MansoryBrickLaying_00__partial,22,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01243.jpg,509.12,60.84,632.15,380.46,partial,partial,0.667,ok,MansoryBrickLaying_00,1243,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01243.jpg,ok,23.773,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__022__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/024/partial,case_01_MansoryBrickLaying_00__partial,24,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01245.jpg,509.61,58.36,628.95,382.39,partial,partial,0.667,ok,MansoryBrickLaying_00,1245,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01245.jpg,ok,23.797,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__024__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/026/partial,case_01_MansoryBrickLaying_00__partial,26,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01247.jpg,507.93,58.65,629.46,382.54,partial,partial,0.667,ok,MansoryBrickLaying_00,1247,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01247.jpg,ok,23.997,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__026__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/028/partial,case_01_MansoryBrickLaying_00__partial,28,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01249.jpg,510.13,60.13,628.58,382.45,partial,partial,0.667,ok,MansoryBrickLaying_00,1249,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01249.jpg,ok,24.039,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__028__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/029/partial,case_01_MansoryBrickLaying_00__partial,29,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01250.jpg,510.48,59.96,628.02,382.0,partial,partial,0.667,ok,MansoryBrickLaying_00,1250,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01250.jpg,ok,23.745,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__029__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/031/partial,case_01_MansoryBrickLaying_00__partial,31,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01252.jpg,510.83,58.84,628.29,383.62,partial,partial,0.667,ok,MansoryBrickLaying_00,1252,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01252.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__031__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/033/partial,case_01_MansoryBrickLaying_00__partial,33,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01254.jpg,510.58,56.79,627.46,385.24,partial,partial,0.667,ok,MansoryBrickLaying_00,1254,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01254.jpg,ok,23.807,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__033__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/035/partial,case_01_MansoryBrickLaying_00__partial,35,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01256.jpg,510.25,57.36,625.91,384.72,partial,partial,0.667,ok,MansoryBrickLaying_00,1256,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01256.jpg,ok,23.796,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__035__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/037/partial,case_01_MansoryBrickLaying_00__partial,37,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01258.jpg,508.15,60.11,623.84,384.05,partial,partial,0.667,ok,MansoryBrickLaying_00,1258,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01258.jpg,ok,24.049,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__037__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/039/partial,case_01_MansoryBrickLaying_00__partial,39,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01260.jpg,505.87,60.96,617.75,378.7,partial,partial,0.667,ok,MansoryBrickLaying_00,1260,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01260.jpg,ok,24.068,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__039__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/040/partial,case_01_MansoryBrickLaying_00__partial,40,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01261.jpg,504.91,59.54,615.8,379.85,partial,partial,0.667,ok,MansoryBrickLaying_00,1261,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01261.jpg,ok,23.772,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__040__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/042/partial,case_01_MansoryBrickLaying_00__partial,42,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01263.jpg,500.38,59.72,627.52,381.7,partial,partial,0.667,ok,MansoryBrickLaying_00,1263,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01263.jpg,ok,23.801,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__042__partial.npz,
synthetic_c2/case_01_MansoryBrickLaying_00/044/partial,case_01_MansoryBrickLaying_00__partial,44,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01265.jpg,495.97,58.6,618.68,380.29,partial,partial,0.667,ok,MansoryBrickLaying_00,1265,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_01_MansoryBrickLaying_00/partial/image_01265.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_01_MansoryBrickLaying_00__044__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/012/partial,case_02_MansoryBrickLaying_01__partial,12,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00262.jpg,452.14,38.84,621.33,378.91,partial,partial,0.833,ok,MansoryBrickLaying_01,262,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00262.jpg,ok,23.864,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__012__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/020/partial,case_02_MansoryBrickLaying_01__partial,20,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00270.jpg,443.28,37.76,600.95,381.2,partial,partial,0.833,ok,MansoryBrickLaying_01,270,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00270.jpg,ok,24.389,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__020__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/024/partial,case_02_MansoryBrickLaying_01__partial,24,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00274.jpg,428.65,43.65,598.08,380.9,partial,partial,0.833,ok,MansoryBrickLaying_01,274,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00274.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__024__partial.npz,
synthetic_c2/case_02_MansoryBrickLaying_01/025/partial,case_02_MansoryBrickLaying_01__partial,25,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00275.jpg,425.52,46.43,590.64,378.75,partial,partial,0.833,ok,MansoryBrickLaying_01,275,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_02_MansoryBrickLaying_01/partial/image_00275.jpg,ok,23.581,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_02_MansoryBrickLaying_01__025__partial.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/008/partial,case_03_MansoryBrickLaying_02__partial,8,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00097.jpg,511.62,57.48,646.21,384.21,partial,partial,0.833,ok,MansoryBrickLaying_02,97,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00097.jpg,ok,23.743,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__008__partial.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/014/partial,case_03_MansoryBrickLaying_02__partial,14,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00103.jpg,504.5,52.77,644.39,381.16,partial,partial,0.833,ok,MansoryBrickLaying_02,103,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00103.jpg,ok,24.057,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__014__partial.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/030/partial,case_03_MansoryBrickLaying_02__partial,30,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00119.jpg,486.42,55.36,619.52,378.79,partial,partial,0.833,ok,MansoryBrickLaying_02,119,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00119.jpg,ok,23.589,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__030__partial.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/041/partial,case_03_MansoryBrickLaying_02__partial,41,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00130.jpg,488.77,55.3,617.55,375.86,partial,partial,0.833,ok,MansoryBrickLaying_02,130,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00130.jpg,ok,24.004,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__041__partial.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/044/partial,case_03_MansoryBrickLaying_02__partial,44,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00133.jpg,488.04,55.64,611.81,379.91,partial,partial,0.833,ok,MansoryBrickLaying_02,133,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/partial/image_00133.jpg,ok,24.033,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__044__partial.npz,
synthetic_c2/case_04_MansoryCement_02/001/partial,case_04_MansoryCement_02__partial,1,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04649.jpg,530.54,271.42,651.51,568.95,partial,partial,0.667,ok,MansoryCement_02,4649,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04649.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__001__partial.npz,
synthetic_c2/case_04_MansoryCement_02/002/partial,case_04_MansoryCement_02__partial,2,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04650.jpg,530.06,272.04,651.97,568.01,partial,partial,0.667,ok,MansoryCement_02,4650,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04650.jpg,ok,23.762,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__002__partial.npz,
synthetic_c2/case_04_MansoryCement_02/004/partial,case_04_MansoryCement_02__partial,4,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04652.jpg,529.19,273.17,652.09,566.36,partial,partial,0.667,ok,MansoryCement_02,4652,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04652.jpg,ok,23.765,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__004__partial.npz,
synthetic_c2/case_04_MansoryCement_02/006/partial,case_04_MansoryCement_02__partial,6,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04654.jpg,529.34,273.28,649.97,566.72,partial,partial,0.667,ok,MansoryCement_02,4654,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04654.jpg,ok,23.980,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__006__partial.npz,
synthetic_c2/case_04_MansoryCement_02/008/partial,case_04_MansoryCement_02__partial,8,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04656.jpg,527.91,273.48,652.95,562.01,partial,partial,0.667,ok,MansoryCement_02,4656,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04656.jpg,ok,24.101,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__008__partial.npz,
synthetic_c2/case_04_MansoryCement_02/010/partial,case_04_MansoryCement_02__partial,10,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04658.jpg,527.5,274.34,653.04,566.56,partial,partial,0.667,ok,MansoryCement_02,4658,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04658.jpg,ok,24.007,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__010__partial.npz,
synthetic_c2/case_04_MansoryCement_02/012/partial,case_04_MansoryCement_02__partial,12,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04660.jpg,527.16,274.51,653.41,566.96,partial,partial,0.667,ok,MansoryCement_02,4660,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04660.jpg,ok,23.864,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__012__partial.npz,
synthetic_c2/case_04_MansoryCement_02/013/partial,case_04_MansoryCement_02__partial,13,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04661.jpg,527.17,274.68,653.47,567.33,partial,partial,0.667,ok,MansoryCement_02,4661,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04661.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__013__partial.npz,
synthetic_c2/case_04_MansoryCement_02/015/partial,case_04_MansoryCement_02__partial,15,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04663.jpg,527.22,274.89,654.87,567.11,partial,partial,0.667,ok,MansoryCement_02,4663,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04663.jpg,ok,23.758,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__015__partial.npz,
