pipeline,sample_id,analysis_severity,intended_level,status,visible_joint_ratio_body12,mean_bone_length,relaxed_JAF_invalid_percent
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/004/partial,partial,partial,ok,0.667,0.3771575219356097,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/006/partial,partial,partial,ok,0.667,0.3770411243805519,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/008/partial,partial,partial,ok,0.667,0.3765864693201505,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/010/partial,partial,partial,ok,0.667,0.3767777429177211,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/012/partial,partial,partial,ok,0.667,0.3769954683688971,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/013/partial,partial,partial,ok,0.667,0.37709333919561827,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/015/partial,partial,partial,ok,0.667,0.3776416721252295,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/017/partial,partial,partial,ok,0.667,0.37814915294830614,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/019/partial,partial,partial,ok,0.667,0.3786036933843906,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/021/partial,partial,partial,ok,0.667,0.37923389214735764,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/023/partial,partial,partial,ok,0.667,0.37984204521545994,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/024/partial,partial,partial,ok,0.667,0.38002537534787106,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/026/partial,partial,partial,ok,0.667,0.3801434372480099,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/028/partial,partial,partial,ok,0.667,0.3801251844717906,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/030/partial,partial,partial,ok,0.667,0.3798599816285647,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/032/partial,partial,partial,ok,0.667,0.3794355174669853,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/034/partial,partial,partial,ok,0.667,0.37929504078168136,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/035/partial,partial,partial,ok,0.667,0.37929291220811695,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/037/partial,partial,partial,ok,0.667,0.37930013010135066,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/039/partial,partial,partial,ok,0.667,0.37968185314765346,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/041/partial,partial,partial,ok,0.667,0.37947969138622284,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/043/partial,partial,partial,ok,0.667,0.37979617714881897,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/002/partial,partial,partial,ok,0.833,0.32644194020674777,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/003/partial,partial,partial,ok,0.833,0.3276286010558789,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/023/partial,partial,partial,ok,0.833,0.34742746559473187,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/001/partial,partial,partial,ok,0.583,0.2894359655105151,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/003/partial,partial,partial,ok,0.75,0.2948017739332639,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/005/partial,partial,partial,ok,0.833,0.30174522216503435,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/009/partial,partial,partial,ok,0.75,0.3056865896169956,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/012/partial,partial,partial,ok,0.833,0.30882605795676893,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/016/partial,partial,partial,ok,0.833,0.3195359019132761,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/019/partial,partial,partial,ok,0.833,0.32328641013457227,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/022/partial,partial,partial,ok,0.75,0.3270239531993866,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/029/partial,partial,partial,ok,0.75,0.3312460814531033,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/035/partial,partial,partial,ok,0.583,0.33151256006497604,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/000/none,partial,none,ok,0.833,0.6214565199155074,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/000/partial,partial,partial,ok,0.5,0.45729591984015244,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/002/partial,partial,partial,ok,0.5,0.4677076351184111,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/004/partial,partial,partial,ok,0.5,0.4775765767464271,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/006/partial,partial,partial,ok,0.5,0.4832414434506343,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/007/partial,partial,partial,ok,0.583,0.4838761572654431,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/009/partial,partial,partial,ok,0.5,0.48360398984872377,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/010/partial,partial,partial,ok,0.583,0.4846268743276596,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/012/partial,partial,partial,ok,0.583,0.4830981229360287,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/014/partial,partial,partial,ok,0.583,0.47977770750339216,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/016/partial,partial,partial,ok,0.583,0.4788362796490009,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/018/partial,partial,partial,ok,0.583,0.47405425287210023,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/020/partial,partial,partial,ok,0.5,0.4810731273431044,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/021/partial,partial,partial,ok,0.5,0.4792124399772057,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/023/partial,partial,partial,ok,0.5,0.4769908980681346,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/025/partial,partial,partial,ok,0.5,0.47904151334212375,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/027/partial,partial,partial,ok,0.5,0.47694550110743594,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/028/partial,partial,partial,ok,0.5,0.4816871526149603,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/030/partial,partial,partial,ok,0.5,0.48627319358862364,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/031/none,partial,none,ok,0.833,0.625986438531142,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/032/partial,partial,partial,ok,0.5,0.4923020566885288,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/033/partial,partial,partial,ok,0.5,0.48639349983288693,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/034/partial,partial,partial,ok,0.5,0.49024840272389925,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/035/partial,partial,partial,ok,0.5,0.49152984298192537,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/037/partial,partial,partial,ok,0.583,0.4936780620079774,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/038/partial,partial,partial,ok,0.5,0.4936374735373717,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/041/partial,partial,partial,ok,0.5,0.4956722454382823,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/043/partial,partial,partial,ok,0.5,0.4972345061027087,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/012/partial,partial,partial,ok,0.833,0.3829678468979322,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/000/severe,severe,severe,ok,0.167,0.4086082703792132,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/004/severe,severe,severe,ok,0.167,0.403586861032706,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/008/severe,severe,severe,ok,0.0,0.40106441653691804,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/012/severe,severe,severe,ok,0.0,0.4001559133713062,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/016/severe,severe,severe,ok,0.0,0.3985598637507512,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/020/severe,severe,severe,ok,0.167,0.3975026160478592,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/025/severe,severe,severe,ok,0.167,0.3960052029444621,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/029/severe,severe,severe,ok,0.167,0.39571178876436675,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/033/severe,severe,severe,ok,0.0,0.39512793490519893,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/037/severe,severe,severe,ok,0.167,0.3958074278556384,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/041/severe,severe,severe,ok,0.167,0.39679749080768,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/000/severe,severe,severe,ok,0.0,0.3005097084320508,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/003/severe,severe,severe,ok,0.0,0.2985813824030069,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/006/severe,severe,severe,ok,0.0,0.292162869985287,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/010/severe,severe,severe,ok,0.0,0.2925329070824843,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/014/severe,severe,severe,ok,0.0,0.29315123191246617,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/017/partial,severe,partial,ok,0.0,0.33843873326595014,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/021/severe,severe,severe,ok,0.0,0.29330988171008915,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/025/severe,severe,severe,ok,0.0,0.29564707668928,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/028/partial,severe,partial,ok,0.0,0.3417771584712542,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/030/partial,severe,partial,ok,0.0,0.34233676011745745,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/032/partial,severe,partial,ok,0.0,0.33867743382087123,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/034/partial,severe,partial,ok,0.0,0.3369400524176084,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/036/partial,severe,partial,ok,0.0,0.3348936644884256,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/038/partial,severe,partial,ok,0.0,0.3350117046099443,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/040/partial,severe,partial,ok,0.0,0.3294200324095212,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/042/partial,severe,partial,ok,0.0,0.324171428497021,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/044/partial,severe,partial,ok,0.0,0.3227847952109117,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/003/severe,severe,severe,ok,0.0,0.284193130926444,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/007/severe,severe,severe,ok,0.0,0.28592331951054245,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/011/severe,severe,severe,ok,0.0,0.2876508701592684,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/015/severe,severe,severe,ok,0.0,0.2895739015478354,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/019/severe,severe,severe,ok,0.0,0.29091428578473055,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/023/severe,severe,severe,ok,0.0,0.2967362398138413,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/027/partial,severe,partial,ok,0.0,0.29985359425728136,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/030/severe,severe,severe,ok,0.0,0.3004076224393569,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/033/partial,severe,partial,ok,0.0,0.3018423433487232,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/035/partial,severe,partial,ok,0.0,0.3020700720640329,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/037/partial,severe,partial,ok,0.0,0.3020899146795273,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/039/severe,severe,severe,ok,0.0,0.3017502182091658,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/042/severe,severe,severe,ok,0.0,0.3020177063747094,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/000/severe,severe,severe,ok,0.25,0.3811434358358383,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/004/severe,severe,severe,ok,0.25,0.38076673906583053,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/008/severe,severe,severe,ok,0.25,0.3809336469723628,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/012/severe,severe,severe,ok,0.333,0.38182752751387083,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/016/severe,severe,severe,ok,0.25,0.38153410301758695,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/020/severe,severe,severe,ok,0.25,0.38242109005267805,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/024/severe,severe,severe,ok,0.25,0.3833357130105679,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/028/severe,severe,severe,ok,0.0,0.38429373044234055,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/032/severe,severe,severe,ok,0.0,0.38551230843250567,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/037/severe,severe,severe,ok,0.0,0.38548120168539196,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/041/severe,severe,severe,ok,0.167,0.3858449940498059,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/000/severe,severe,severe,ok,0.0,0.2942997475083058,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/004/severe,severe,severe,ok,0.0,0.29359087405296475,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/008/severe,severe,severe,ok,0.0,0.29010154937322324,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/012/severe,severe,severe,ok,0.0,0.2923713974081553,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/016/severe,severe,severe,ok,0.0,0.2926755106219879,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/020/severe,severe,severe,ok,0.0,0.30040524441462296,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/024/severe,severe,severe,ok,0.0,0.29951010701748043,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/028/severe,severe,severe,ok,0.0,0.301349564240529,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/032/severe,severe,severe,ok,0.0,0.302000934114823,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/037/severe,severe,severe,ok,0.0,0.3056681121771152,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/041/severe,severe,severe,ok,0.0,0.312258875140777,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/000/severe,severe,severe,ok,0.0,0.2515195212685145,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/004/severe,severe,severe,ok,0.0,0.25887168313448244,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/008/severe,severe,severe,ok,0.0,0.26836106181144714,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/012/severe,severe,severe,ok,0.0,0.27796054230286527,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/016/severe,severe,severe,ok,0.0,0.2836543350265576,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/020/severe,severe,severe,ok,0.0,0.28413072858865446,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/023/severe,severe,severe,ok,0.0,0.2894285825582651,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/025/severe,severe,severe,ok,0.0,0.2854093754520783,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/027/severe,severe,severe,ok,0.0,0.2724113189257108,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/031/severe,severe,severe,ok,0.0,0.2719478142949251,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/034/severe,severe,severe,ok,0.0,0.2658396569582132,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/038/partial,severe,partial,ok,0.0,0.3307613077071997,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/040/partial,severe,partial,ok,0.0,0.32979851731887233,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/042/severe,severe,severe,ok,0.0,0.27035351212208086,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/000/severe,severe,severe,ok,0.0,0.5238762280115714,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/004/severe,severe,severe,ok,0.0,0.5133580370591238,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/008/severe,severe,severe,ok,0.0,0.4899303695330253,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/012/severe,severe,severe,ok,0.0,0.4802081057658562,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/016/severe,severe,severe,ok,0.0,0.470936126433886,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/020/severe,severe,severe,ok,0.0,0.4700173426132936,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/025/severe,severe,severe,ok,0.0,0.44848069892479825,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/029/severe,severe,severe,ok,0.0,0.48387068739304173,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/033/severe,severe,severe,ok,0.0,0.5530647658384763,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/037/severe,severe,severe,ok,0.0,0.5361746010872034,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/040/severe,severe,severe,ok,0.0,0.5651866736320349,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/044/severe,severe,severe,ok,0.0,0.5577626285644678,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/003/severe,severe,severe,ok,0.0,0.3087443881309949,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/007/severe,severe,severe,ok,0.0,0.3064802919442837,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/011/severe,severe,severe,ok,0.0,0.3019763701237165,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/015/severe,severe,severe,ok,0.0,0.3093627507870014,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/019/severe,severe,severe,ok,0.0,0.3093546852469444,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/024/severe,severe,severe,ok,0.0,0.30553177342965054,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/028/severe,severe,severe,ok,0.0,0.3046270121748631,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/032/severe,severe,severe,ok,0.0,0.30356333634028065,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/036/severe,severe,severe,ok,0.0,0.303067616545237,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/040/severe,severe,severe,ok,0.0,0.3033442927094606,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/044/severe,severe,severe,ok,0.0,0.30319281208973664,16.666666666666664
